transcript_id	gene_name	known_status	single_exon	pval	qval	esti_log2FC	mean_obs_control	mean_obs_condition
ENST00000416247.3	SMIM13	1	0	1.9321609455127744e-4	0.00881113466248441	-0.6391708623921214	10.095544331750503	9.45637346935838
ENST00000219794.8	BCKDK	1	0	1.9390924904448488e-4	0.008834623774835374	0.9876592688160076	8.53523361018861	9.522892879004617
ENST00000368719.6	S100A6	1	0	1.9396071786990636e-4	0.008834623774835374	0.6721742711398456	14.46124278406547	15.133417055205316
ENST00000571351.1	TNFRSF12A	1	0	1.9461405927390728e-4	0.008858199841704835	0.7343719510578613	8.675300059810285	9.409672010868144
ENST00000485483.1	MAGED2	1	0	1.9473445303293705e-4	0.008858199841704835	0.7653700355549143	8.2705716297476	9.035941665302513
MSTRG.4447.4	MSTRG.4447	0	0	1.9482354900822696e-4	0.008858199841704835	0.6292408808005094	10.98734939580835	11.616590276608855
ENST00000398558.6	MFSD12	1	0	1.9498214484972633e-4	0.008860177428628916	-1.7156003661039558	6.582176083650867	4.866575717546911
ENST00000558815.3	RPL28	1	0	1.9535550343783277e-4	0.008871905951701507	0.9816589172664064	12.695096716030598	13.676755633297002
ENST00000557323.1	GPX2	1	0	1.961450196296637e-4	0.008902508948132442	-4.266669316902691	5.220752314009191	0.9540829971064989
MSTRG.3939.15	MSTRG.3939	0	0	1.9651351127335974e-4	0.008910385046908581	-4.512365769740673	10.72362577616925	6.211260006428576
ENST00000314393.5	ZHX2	1	0	1.9655005793484768e-4	0.008910385046908581	0.8847994282958456	7.37455654961972	8.259355977915563
ENST00000229266.5	CHPT1	1	0	1.971319261736144e-4	0.008931503402628792	-0.6809945552326501	10.173917220042739	9.49292266481009
MSTRG.17551.6	MSTRG.17551	0	0	1.976775397722242e-4	0.00895095528179206	-6.180694432890626	5.180694432890628	-1
MSTRG.16788.6	MSTRG.16788	0	0	1.9788983991974037e-4	0.00895530053351079	0.9115193520212255	7.653239149136209	8.564758501157435
MSTRG.26043.6	MSTRG.26043	0	0	1.983765732186028e-4	0.008972052571473788	1.9030274921478159	5.968782923298082	7.871810415445897
ENST00000328914.4	FOXK1	1	0	1.9875940620601174e-4	0.008979135848025241	-0.6144692043325602	10.467969490968803	9.85350028663624
ENST00000265361.5	SEMA3C	1	0	1.9876648200157202e-4	0.008979135848025241	-0.4975991818160752	12.613781204834172	12.116182023018096
ENST00000620890.1	GPX1	1	0	1.9949171904492266e-4	0.0090066123501003	0.7792704978955249	10.154203266013942	10.933473763909465
ENST00000275072.4	PM20D2	1	0	1.9971093373887203e-4	0.009011224235883441	-0.8716277422361908	10.334317555755286	9.462689813519093
ENST00000357650.6	SLC30A7	1	0	2.0112950231245707e-4	0.009069915465439959	1.1943867462011428	5.924359702991446	7.118746449192589
ENST00000343115.6	RDX	1	0	2.0167658573298994e-4	0.00908926144026251	-1.2844071479356098	12.117695324405933	10.833288176470322
ENST00000383657.7	PTPLB	1	0	2.03114489881756e-4	0.009144142474191791	-0.5260563248142002	11.714142673612958	11.188086348798757
ENST00000520267.3	COL13A1	1	0	2.0313189174517014e-4	0.009144142474191791	5.487451638006699	-0.9963875364827065	4.491064101523993
ENST00000248098.5	HN1L	1	0	2.0455400951631348e-4	0.009202778486579348	-0.5356410333673614	12.25160545244399	11.715964419076625
ENST00000491614.3	NUDT5	1	0	2.0525083072753724e-4	0.009226350034623193	-0.6231319109923029	10.286916483105642	9.663784572113336
ENST00000434377.4	ZNF566	1	0	2.053176612404943e-4	0.009226350034623193	-1.0067586344542407	7.924656442337848	6.917897807883607
ENST00000449692.3	C11orf68	1	0	2.0578125344056575e-4	0.009241787366449492	1.031911326530444	8.594545476286415	9.626456802816858
ENST00000294507.3	LAPTM5	1	0	2.0725115932589318e-4	0.009302374630571007	3.36263225695634	1.7539071484637958	5.116539405420136
ENST00000426907.3	HUWE1	1	0	2.0755301194917228e-4	0.009310494289517152	0.7521866952110492	9.677290251227003	10.429476946438049
MSTRG.25532.3	MSTRG.25532	0	0	2.077084497035531e-4	0.00931204038021573	-7.379443891409386	6.37944439905914	-0.9999994923502479
ENST00000495827.2	PTPLAD2	1	0	2.080798606815334e-4	0.009323261604006051	0.9716785687223786	6.9768655286928665	7.948544097415245
ENST00000610925.2	NBPF10	1	0	2.087188470839047e-4	0.00934645182779391	0.7933557007077605	8.3696524423078	9.163008143015558
MSTRG.12986.1	MSTRG.12986	0	1	2.0963668218730585e-4	0.009382094700425723	-1.6567272401740119	8.1568424766488	6.500115236474786
ENST00000326303.4	ACOT4	1	0	2.0999542282916132e-4	0.009392688938477833	1.1106254089275902	6.090449281428513	7.201074690356103
ENST00000528976.1	MCAM	1	0	2.1059951887719193e-4	0.00941423877155029	2.3199644302042204	3.9678768840953578	6.287841314299578
MSTRG.26798.6	MSTRG.26798	0	0	2.1084290986940336e-4	0.009419648678477692	1.3985776496290998	6.486291374010869	7.8848690236399674
ENST00000250024.6	E2F8	1	0	2.1112239312869215e-4	0.009424616801985568	-0.9967444310803347	8.326828060742265	7.33008362966193
ENST00000427431.3	WWC2	1	0	2.1119898129863602e-4	0.009424616801985568	-6.662695246337454	5.662695246337456	-1
ENST00000341071.9	BSDC1	1	0	2.1137560510878957e-4	0.009427033577322884	-1.0528704135296978	7.76203202708349	6.709161613553791
ENST00000514705.3	TSPAN17	1	0	2.1158074934555832e-4	0.009430718785392613	-1.1071544051447748	7.346931600638826	6.23977719549405
ENST00000521386.3	COPS5	1	0	2.1336378288705035e-4	0.00950468976579657	-1.3856322142028044	6.420347859358033	5.034715645155228
ENST00000545631.2	MIR600HG	1	1	2.1363303322994673e-4	0.00950781453405913	-1.298666525767948	6.414339659542557	5.1156731337746075
ENST00000469435.1	KLF6	1	0	2.137526503592403e-4	0.00950781453405913	0.7679248140641791	8.187474547643488	8.955399361707666
ENST00000304567.7	RRM2	1	0	2.1380447352399226e-4	0.00950781453405913	0.7344255330617864	13.136141823505998	13.870567356567783
ENST00000393078.4	SERPINA3	1	0	2.1472082396970996e-4	0.009543051308727693	-4.853493746299597	4.797412440619919	-0.05608130567968028
ENST00000494249.3	EHMT1	1	0	2.1548746357452525e-4	0.009571597509276532	-1.6000748314708133	6.117986738587375	4.517911907116561
ENST00000524870.1	TCIRG1	1	0	2.1622638318936647e-4	0.009598880218435907	-1.2028072897022877	7.683632860096487	6.480825570394198
ENST00000504405.3	ABL2	1	0	2.16717461610502e-4	0.009615135471119085	5.113047215543198	1.0127540179206829	6.125801233463883
ENST00000316355.7	CCNG2	1	0	2.178292499403148e-4	0.00965889526074632	-1.339815067912411	6.50976016415333	5.169945096240917
ENST00000545328.4	SEC23A	1	0	2.1984842604623033e-4	0.009742816517996931	0.9735690743060706	10.573787075443398	11.547356149749469
MSTRG.19188.30	MSTRG.19188	0	0	2.1997706835645938e-4	0.009742908395210111	6.133867788579384	-1	5.133867788579384
ENST00000621786.1	LAGE3	1	0	2.2081704379775738e-4	0.00977082567044208	0.7629509197740025	8.21026443561702	8.973215355391023
ENST00000515171.3	ABLIM3	1	0	2.2089826976523416e-4	0.00977082567044208	2.3118692402003673	6.753242748266958	9.065111988467324
ENST00000371793.5	OLFM1	1	0	2.2098818468165376e-4	0.00977082567044208	-6.128848991624633	5.128848991624633	-1
ENST00000267101.5	ERBB3	1	0	2.212594875846548e-4	0.009777205267396082	-3.364574667400912	7.719568022650687	4.354993355249774
ENST00000477642.3	ATL2	1	0	2.214451260551376e-4	0.009778935214904678	-0.9933284746698262	7.855656668085067	6.86232819341524
ENST00000479475.1	MAMDC4	1	0	2.2155271074208866e-4	0.009778935214904678	-1.7144654206704357	6.5713888410523245	4.856923420381888
ENST00000622712.2	NAPEPLD	1	0	2.2186461697586355e-4	0.009782993463943828	-6.913525061805584	7.638879661848434	0.7253546000428502
ENST00000261813.6	PFDN1	1	0	2.2189883456156934e-4	0.009782993463943828	0.5495629726169223	10.746011159254136	11.295574131871057
ENST00000379638.6	REEP5	1	0	2.221751422044211e-4	0.009789568358025028	-0.5101227076774059	12.093859223458773	11.583736515781364
ENST00000506231.3	LARS	1	0	2.237291193035836e-4	0.009852400696013704	-1.5761027062505417	6.233886912490529	4.657784206239986
MSTRG.10231.4	MSTRG.10231	0	0	2.2624607685572162e-4	0.009957543886862711	3.083551318348475	3.5361643786418533	6.619715696990328
MSTRG.5419.6	MSTRG.5419	0	0	2.2685792784824017e-4	0.009978767263985134	-1.313655971023636	9.63382680687987	8.32017083585623
ENST00000375812.6	PSMC5	1	0	2.2717682744974836e-4	0.009987087747915065	1.1328880831994612	7.608024989629267	8.740913072828727
ENST00000395953.4	YWHAZ	1	0	2.274066611955407e-4	0.009991390164307796	2.0419452056286316	7.106927313950889	9.14887251957952
ENST00000240662.2	KCNJ8	1	0	2.2753428891787893e-4	0.009991390164307796	2.7887739447428435	3.8767015479846814	6.6654754927275235
ENST00000602520.3	SNHG8	1	0	2.2836226789526627e-4	0.010022030955401318	1.0503786977912777	6.269598766513927	7.319977464305204
MSTRG.27548.2	MSTRG.27548	0	0	2.3218974546048771e-4	0.010184199450890007	-0.8552769179259917	8.45396636954316	7.598689451617169
MSTRG.14015.4	MSTRG.14015	0	0	2.3252886456354166e-4	0.010193265607920129	2.051097327575682	3.6973211294480435	5.748418457023726
ENST00000490221.3	CCT3	1	0	2.3267608143271034e-4	0.010193913898944647	-1.5079421685152372	6.5521882192132495	5.0442460506980105
ENST00000515481.3	HNRNPH1	1	0	2.3439859939759411e-4	0.010263538672257454	-0.7738549022846727	9.809716433992461	9.035861531707788
MSTRG.22446.1	MSTRG.22446	0	0	2.3506214372461367e-4	0.010286741692717217	-1.2487806645619748	6.687109416569784	5.438328752007807
ENST00000394001.1	KRT34	1	0	2.3608024794472769e-4	0.010325425707978012	5.1935849311980595	1.092007418350029	6.2855923495480885
ENST00000322054.7	EHD3	1	0	2.367531790702838e-4	0.01034382895193001	0.7075499101088898	8.824631779933958	9.532181690042846
ENST00000503811.3	MATR3	1	0	2.3676977036388372e-4	0.01034382895193001	0.7198762417069555	9.631858723465966	10.351734965172922
ENST00000329255.3	ALX4	1	0	2.3712550043891316e-4	0.010353493844178229	-0.8869687823597664	8.355566921048823	7.468598138689055
ENST00000366576.3	MTR	1	0	2.37840198016064e-4	0.010377091533614132	1.1069874838930795	7.531611321615703	8.638598805508781
ENST00000594759.3	LIG1	1	0	2.3793557240252207e-4	0.010377091533614132	-1.0613913496598504	8.498795300936804	7.437403951276954
ENST00000492448.1	EMD	1	0	2.3883083343916899e-4	0.010410238429018637	0.8068686842468983	8.747450015989703	9.554318700236598
ENST00000472042.1	TGIF1	1	0	2.3941961271464664e-4	0.010429996337258265	-0.7111946073384029	9.490916527283808	8.779721919945404
ENST00000396689.2	SPEG	1	0	2.4097007091618627e-4	0.010491602459793704	1.6753283001295909	4.908668235115458	6.583996535245048
MSTRG.6308.4	MSTRG.6308	0	0	2.4516293838558706e-4	0.010668121824820426	-0.6039519102027603	11.888834661213995	11.284882751011232
MSTRG.16993.5	MSTRG.16993	0	0	2.4549884903464063e-4	0.010676703334542108	1.5274722485478243	4.593555429030647	6.12102767757847
ENST00000409697.5	CCDC14	1	0	2.4610708894822386e-4	0.010697112019179802	1.1773140122514751	8.40302971749688	9.580343729748353
ENST00000289081.5	FANCC	1	0	2.4640791071235603e-4	0.010704143195770333	-0.6820019142861322	9.61756302969916	8.935561115413027
MSTRG.6869.2	MSTRG.6869	0	0	2.4711255361795895e-4	0.010728698838042654	-0.5487129083028194	12.164990510283108	11.616277601980286
ENST00000334062.7	RASA3	1	0	2.484803069849529e-4	0.010782000333021825	0.7762995142440099	9.49811400434188	10.27441351858589
MSTRG.4732.3	MSTRG.4732	0	0	2.489438633564435e-4	0.010796029165965608	-1.0646692268387525	9.21457763240783	8.149908405569075
ENST00000397942.3	SOCS6	1	0	2.492401472974568e-4	0.01080279212754298	-1.5955040307506343	10.468754530560343	8.873250499809709
ENST00000250160.8	WISP1	1	0	2.508599582721084e-4	0.010866880702257787	-3.0361926986325156	6.040052530987907	3.00385983235539
ENST00000372458.5	ELOVL1	1	0	2.5239493022287325e-4	0.010927224152849333	0.543847634102707	10.709171291204829	11.253018925307536
ENST00000471395.1	ANXA4	1	0	2.531308502686063e-4	0.010952924935990167	-1.6723590489468825	5.970596972575115	4.298237923628232
MSTRG.17666.2	MSTRG.17666	0	0	2.538546639384581e-4	0.010978073295500388	0.9627175606449513	7.943693164799841	8.90641072544479
ENST00000536483.1	PRKDC	1	0	2.539992932549601e-4	0.010978160357600821	0.8292489316935256	8.126194039689723	8.955442971383249
ENST00000483500.1	CXCL8	1	0	2.5419983828135084e-4	0.010980662711214109	1.7282891208449054	4.349978311754725	6.07826743259963
ENST00000485332.4	GTPBP6	1	0	2.546833043846247e-4	0.010989213408977162	-1.3461266621443275	6.36800871119598	5.021882049051651
ENSTR0000485332.4	GTPBP6	1	0	2.546833043846247e-4	0.010989213408977162	-1.3461266621443275	6.36800871119598	5.021882049051651
ENST00000308330.2	LEMD3	1	0	2.550838499608009e-4	0.010995419852312829	-0.6338679865219206	10.02518131154912	9.391313325027198
ENST00000556382.1	ST8SIA2	1	0	2.551128240413463e-4	0.010995419852312829	3.5301218398732996	1.5703441483502694	5.100465988223569
ENST00000400169.1	CXADR	1	0	2.5529572678153193e-4	0.010997145585037484	-4.356940437540087	5.121846491807652	0.7649060542675656
MSTRG.27543.2	MSTRG.27543	0	0	2.5677404170709793e-4	0.01105463949020541	-1.1041278532105543	7.792022405988886	6.687894552778332
ENST00000580224.3	NAPG	1	0	2.573825256853485e-4	0.011074642079195679	6.539212996760783	-0.9942777692866267	5.544935227474158
ENST00000622082.2	NUCB2	1	0	2.580876239402988e-4	0.011098777110643788	0.9502434353767613	8.86975449262614	9.819997928002898
ENST00000409320.5	RPL31	1	0	2.589252057265539e-4	0.011128579319493546	0.47635121483837645	12.71227015685122	13.188621371689592
ENST00000429635.1	AMIGO2	1	0	2.594021375942741e-4	0.011141699121635687	0.5840279669891176	10.944068875369823	11.528096842358936
ENST00000398453.5	SMAGP	1	0	2.595399424152345e-4	0.011141699121635687	1.2929667463201124	6.77987007210582	8.07283681842593
ENST00000344908.7	MAP3K2	1	0	2.597722512811302e-4	0.011141699121635687	1.135427987275536	6.804008169340624	7.939436156616158
ENST00000544972.1	TNC	1	0	2.598238017621356e-4	0.011141699121635687	5.118859496967504	0.2798151139833571	5.398674610950861
ENST00000316836.4	PNMA1	1	1	2.599541632235303e-4	0.011141699121635687	0.5308495354292653	10.91914990382203	11.449999439251291
ENST00000374257.3	PTBP3	1	0	2.621572148945252e-4	0.011225706736852331	-0.8583089786303733	12.25332580129599	11.395016822665616
ENST00000616978.2	SLC9A7	1	0	2.6220586295725335e-4	0.011225706736852331	0.641106847580247	9.970758437584424	10.61186528516467
ENST00000264710.4	RAB10	1	0	2.6292152501060557e-4	0.011250089066559969	-0.701230442219113	13.277051287652842	12.575820845433727
ENST00000528398.3	PICALM	1	0	2.631616224043432e-4	0.011251136405917848	1.3346053527662163	6.0164774828139445	7.35108283558016
ENST00000367283.5	ELF3	1	0	2.632383266048046e-4	0.011251136405917848	-3.1244726748276634	10.112601988006826	6.988129313179162
ENST00000435930.1	RABL6	1	0	2.6467021675115137e-4	0.011306059530995215	-1.4852859812091388	7.105037238377995	5.619751257168855
MSTRG.6390.4	MSTRG.6390	0	0	2.654303876191002e-4	0.011320851623634429	-1.0665861098798488	7.173894311904075	6.1073082020242255
ENST00000538218.1	ETNK1	1	0	2.6544367567912786e-4	0.011320851623634429	1.363858067161945	6.485672267691346	7.849530334853287
ENST00000595357.3	STRN4	1	0	2.654576975026325e-4	0.011320851623634429	7.360107498237318	-0.9997674973999783	6.360340000837339
ENST00000430270.3	WBSCR22	1	0	2.6592465384083245e-4	0.011334486200833754	-1.6018671330313758	7.019090119138199	5.417222986106822
ENST00000252032.9	C20orf194	1	0	2.66623491412817e-4	0.011354359554643804	0.6633671520239374	9.1907526966749291	9.854119848698863
MSTRG.8259.3	MSTRG.8259	0	0	2.666859201423282e-4	0.011354359554643804	1.2206851922970836	6.6844833887670045	7.905168581064086
ENST00000514140.1	FAM47E-STBD1	1	0	2.6790544434725195e-4	0.01139997644528381	6.692513728139682	-0.48763396904622164	6.204879759093458
ENST00000330927.4	EVI2B	1	0	2.681428515982518e-4	0.011403774744463331	5.285190366160187	1.6194075034678144	6.9045978696280015
ENST00000409900.5	CHN1	1	0	2.6897929318635174e-4	0.01143303095063821	-1.2551464059921749	8.535040591837642	7.279894185845467
ENST00000309166.5	NRIP3	1	0	2.694425736955168e-4	0.011446402315319976	2.691874640190413	6.746535771797654	9.438410411988068
ENST00000422281.4	CACNA1D	1	0	2.7183911173812186e-4	0.011541841866665972	-5.595038787690947	4.595038787690948	-1
ENST00000292079.4	FXYD2	1	0	2.7206120056752465e-4	0.011544903548007907	-5.264252027085948	6.840962953448	1.5767109263620498
ENST00000548259.1	VPS29	1	0	2.727809637916808e-4	0.01156673063577564	-0.655410039444933	9.847483854262652	9.192073814817718
MSTRG.27633.9	MSTRG.27633	0	0	2.729423033002321e-4	0.01156673063577564	-1.2258646959900787	8.013449216559016	6.787584520568935
ENST00000325438.10	PACS2	1	0	2.730263528742915e-4	0.01156673063577564	0.8043165480549092	8.681379637110965	9.485696185165873
ENST00000515655.3	ABCG2	1	0	2.7388905850906975e-4	0.011596896620931057	-5.012755452399921	5.36661213319713	0.3538566807972063
ENST00000504734.3	CANX	1	0	2.7637923818029286e-4	0.011695901383949645	0.6189270741096864	12.278479045738715	12.8974061198484
ENST00000397581.4	NFIB	1	0	2.766227328639688e-4	0.011699773685532816	1.4161169035295225	5.482673543344167	6.898790446873688
ENST00000370086.5	SSR4	1	0	2.774423926734747e-4	0.011727997287658465	0.5027758733977907	11.512102040521894	12.014877913919685
MSTRG.15170.9	MSTRG.15170	0	0	2.7841955820601344e-4	0.01176284430956328	0.9718705162036362	7.599056090391678	8.570926606595313
ENST00000464845.3	NAA10	1	0	2.790626387533727e-4	0.011779324101955833	0.7821477174456194	8.760122936764203	9.54227065420982
ENST00000473387.1	PRCC	1	0	2.7919469491142243e-4	0.011779324101955833	4.814363311735539	0.27302298854461354	5.087386300280154
MSTRG.4731.14	MSTRG.4731	0	0	2.7926869696233154e-4	0.011779324101955833	-1.2203378068570765	7.677124907708788	6.456787100851712
ENST00000294543.8	TMCO4	1	0	2.801666365220711e-4	0.011810726823417014	0.9073234128188434	7.213894821365216	8.121218234184058
ENST00000331923.6	PAXBP1	1	0	2.80606095823253e-4	0.011822778017617159	-0.8650618847470579	9.14615612381466	8.2810942390676
ENST00000371837.3	LIPA	1	0	2.808318049693916e-4	0.011825815017028916	4.714476894798774	0.24161191955218975	4.956088814350965
ENST00000402499.4	SUV420H2	1	0	2.8155047616100693e-4	0.011849595955957262	-2.286105777468507	5.526186218772581	3.240080441304074
ENST00000521089.3	WWC1	1	0	2.8236168973583275e-4	0.011877243601527431	-0.6663358895594894	11.135340278606616	10.469004389047125
ENST00000457156.3	HNRNPK	1	0	2.833790092091923e-4	0.01191352593768214	7.394186991645519	1.029139867708437	8.423326859353956
ENST00000415914.3	THAP5	1	0	0.00028382678918334963	0.011925837746160866	-0.6560460095603152	9.778093822138388	9.12204781257807
ENST00000481407.3	FAM133B	1	0	2.8437185756305806e-4	0.011942221756482007	-1.158836971918728	7.361445383635977	6.2026084117172475
ENST00000408953.3	ZBED8	1	0	2.846895557722876e-4	0.01194904467539988	-1.292086990453903	7.1569920924132795	5.864905101959374
ENST00000273590.3	TCTA	1	0	2.8551301159301045e-4	0.011977076345174477	0.6862222241653495	8.753755297244503	9.439977521409851
ENST00000378750.7	PEX16	1	0	2.8590797113794606e-4	0.011981933170830154	0.7676012358271145	8.082289772212663	8.849891008039778
ENST00000295522.3	CLDN1	1	0	2.8605987725441074e-4	0.011981933170830154	-0.502711447484816	11.993608848267334	11.490897400782515
ENST00000568654.1	RP11-49I11.1	1	0	2.8609575805741745e-4	0.011981933170830154	1.6110158608814245	4.301110984960373	5.912126845841797
ENST00000521180.3	ST3GAL1	1	0	2.893822791343528e-4	0.012112985155478562	1.0466517620951954	7.950680946922044	8.99733270901724
ENST00000367089.5	DYNLT1	1	0	2.9076526545584926e-4	0.012161270830273282	0.6028907418660004	9.88950883371694	10.492399575582938
ENST00000445505.3	EEF1B2	1	0	2.9085180766375815e-4	0.012161270830273282	0.5442148466283421	10.906058875161936	11.450273721790277
ENST00000300933.6	TPM4	1	0	2.917624548880476e-4	0.01219272447878243	0.5962438819384743	13.972734323741275	14.568978205679747
ENST00000439984.5	PCNX	1	0	2.9241691712848203e-4	0.012213443857731503	0.7515078152219902	9.60741787397752	10.358925689199507
ENST00000515585.1	ABCC3	1	0	2.9353804678460254e-4	0.012253621598339669	-1.3791833983354793	6.234943502600046	4.855760104264566
ENST00000307305.10	PHTF2	1	0	2.943206145868292e-4	0.012279630324688538	-0.674454781872365	9.997036883013612	9.322582101141245
MSTRG.9991.2	MSTRG.9991	0	0	2.9496643957959285e-4	0.012299908786304615	-0.7881170672816069	8.731368501539949	7.9432514342583405
MSTRG.8291.11	MSTRG.8291	0	0	2.955968779876932e-4	0.012319524026452984	6.0744439241624635	0.9035415177487504	6.977985441911215
ENST00000368336.7	DAP3	1	0	2.965092825734095e-4	0.012350863119401161	0.6924398495111221	9.416018517317085	10.108458366828208
ENST00000267859.5	BNIP2	1	0	2.967438077866909e-4	0.012350950584617312	-0.6154854106541696	10.215399565328168	9.599914154673996
ENST00000254325.6	HGNC:9982	1	0	2.9683228213027305e-4	0.012350950584617312	-0.8679595992273273	8.170493140619909	7.302533541392583
ENST00000506880.3	PDGFC	1	0	2.9761739077446787e-4	0.012376928087329127	4.7462457265831555	0.14326883871147653	4.8895145652946335
ENST00000379483.3	KBTBD7	1	1	2.982662831789709e-4	0.01239721581007972	-0.8679708817161558	8.139672496758065	7.271701615041907
MSTRG.23872.1	MSTRG.23872	0	1	2.9869487503699903e-4	0.012408329949122004	0.8929468171725965	7.088898435315113	7.981845252487709
ENST00000436711.3	FAM160B2	1	0	2.9948178375706504e-4	0.012434309206185327	1.2171726034697454	7.515832923631986	8.73300552710173
MSTRG.25172.1	MSTRG.25172	0	0	2.9993403208787415e-4	0.012446373039368349	-1.160562422977239	7.205562055403158	6.044999632425917
ENST00000331925.4	ACTG1	1	0	3.004045363102867e-4	0.012459181029933696	0.5542969111376144	16.54132544391927	17.095622355056882
MSTRG.27911.7	MSTRG.27911	0	0	3.005664599010323e-4	0.012459183836188348	-4.74535623093951	4.816935017316006	0.07157878637649621
ENST00000397753.3	ZBTB44	1	0	3.0476275880994525e-4	0.012626330939135174	5.8858900572593855	-1	4.885890057259386
ENST00000249373.5	SMO	1	0	3.0508873657641273e-4	0.012633036942142293	-0.8531837376125829	9.902832345187191	9.049648607574607
ENST00000468460.1	KIF12	1	0	3.0608601662997925e-4	0.012667517904368769	-3.573145655804715	5.77227762481879	2.1991319690140743
MSTRG.7944.5	MSTRG.7944	0	0	3.0762171021395877e-4	0.012724232341289577	0.9063135461745773	8.82749332657635	9.733806872750925
ENST00000486823.3	GSTM3	1	0	3.0801577588914744e-4	0.012733689785509615	1.0955726847844331	6.314615122888449	7.410187807672881
ENST00000376957.4	SRM	1	0	3.0942922856745306e-4	0.012785256965881286	0.5302975005464496	10.779293313644047	11.309590814190496
MSTRG.19538.2	MSTRG.19538	0	0	3.1084042859909084e-4	0.012836675789845608	-0.8971003754146768	10.145034426394805	9.247934050980126
ENST00000409616.3	MFF	1	0	3.112271964932112e-4	0.012845756517135614	1.1637754308579438	6.396232070981809	7.560007501839752
ENST00000418089.3	NCF2	1	0	3.119943083127717e-4	0.012870517615751462	1.8408537588314662	6.539184802220724	8.380038561052192
ENST00000261797.6	NDST1	1	0	3.132987255108777e-4	0.012917405459909392	0.5393806652561173	12.254860140778167	12.794240806034281
MSTRG.11014.4	MSTRG.11014	0	0	3.1348357600601777e-4	0.01291810772495462	0.9890324998568445	6.964006835488275	7.95303933534512
ENST00000556184.3	SRSF5	1	0	3.157202326693444e-4	0.013003315329153626	-0.9655864303055004	9.449628860491934	8.484042430186433
ENST00000380858.1	SLC2A13	1	0	3.166059765327263e-4	0.013032822596555974	-1.799010883142181	5.836009069803643	4.036998186661461
ENST00000320354.5	FOXC2	1	1	3.1729324424015795e-4	0.013054132582509159	1.638284570616131	5.469416749367823	7.107701319983954
ENST00000302450.8	CKAP2L	1	0	3.176544422620713e-4	0.013062011753209115	0.6463832368601972	10.31134406106	10.957727297920195
ENST00000265085.7	CPEB4	1	0	3.1798215400270254e-4	0.013068506283324097	-0.9944091722498538	8.000814047701764	7.00640487545191
ENST00000379799.5	PAM	1	0	3.1884023486354905e-4	0.01309677948724195	1.418258661287198	7.059393869063621	8.477652530350818
ENST00000379958.2	SAMD9	1	0	3.2014357935598284e-4	0.013143302564312263	0.9211177364397689	8.689879733118119	9.610997469557885
ENST00000358207.7	SMARCAL1	1	0	3.209810780446686e-4	0.013155317693961279	0.7824451615467362	8.603647189944999	9.386092351491733
ENST00000399199.5	PPP1R18	1	0	3.211198403023402e-4	0.013155317693961279	0.9784060010609901	7.1422121967381065	8.120618197799095
ENST00000449705.4	PPP1R18	1	0	3.211198403023402e-4	0.013155317693961279	0.9784060010609901	7.1422121967381065	8.120618197799095
ENST00000451544.4	PPP1R18	1	0	3.211198403023402e-4	0.013155317693961279	0.9784060010609901	7.1422121967381065	8.120618197799095
ENST00000270776.10	PGD	1	0	3.2174140210676814e-4	0.013173770164879093	-0.47575906623481773	15.193435619427811	14.717676553192993
ENST00000582747.1	TNS4	1	0	3.2229764596304795e-4	0.013189529980487794	-2.7774661423564124	6.138196274639333	3.3607301322829195
MSTRG.18924.4	MSTRG.18924	0	0	3.232053437334114e-4	0.013219648110821897	-2.1284513468916333	7.828756850169469	5.700305503277835
ENST00000588617.1	VMP1	1	0	3.236511811786245e-4	0.013225718359900138	-1.1405116528184884	7.154726706099898	6.014215053281408
MSTRG.22359.5	MSTRG.22359	0	0	3.2369738220574797e-4	0.013225718359900138	6.539129682973332	0.2580263394618183	6.79715602243515
ENST00000448602.3	ELMO1	1	0	3.2438925180206207e-4	0.013246955668948186	-5.198744856399998	5.563370593160673	0.3646257367606733
ENST00000487660.1	TKT	1	0	3.2456493479590106e-4	0.013247102325442246	-0.5561687616067389	11.149073290292913	10.592904528686175
ENST00000543732.1	TMEM132A	1	0	3.259490764502964e-4	0.013296545870648897	-1.6752043687729363	5.825742163867866	4.1505377950949285
ENST00000498238.1	RSRP1	1	0	3.2614750845474727e-4	0.013297593621992097	-1.0504157264506198	7.818408861417246	6.767993134966625
ENST00000420195.1	SH3BP5-AS1	1	0	3.266650972155685e-4	0.013311645944077723	1.2743972931391185	5.204230248044574	6.478627541183692
ENST00000520196.3	MTUS1	1	0	3.270050190872869e-4	0.013318447277397926	-6.41123309394067	5.4112330939406705	-1
ENST00000394555.4	EFEMP1	1	0	3.276534088044294e-4	0.013337798228206538	0.8815648433611379	10.45874538527964	11.340310228640776
MSTRG.991.1	MSTRG.991	0	0	3.287977324283813e-4	0.013377306051342235	-0.9346575142174622	8.585498602776923	7.650841088559457
ENST00000523319.4	TPD52	1	0	3.2956758251991925e-4	0.013401544532295735	1.2098123743151865	7.927893384583173	9.13770575889836
ENST00000620482.2	MLLT6	1	0	3.299452845846309e-4	0.01340981952031211	-1.4063261365045505	6.547844574870664	5.141518438366114
ENST00000370298.6	MTF2	1	0	3.301520523811812e-4	0.013411142235433342	-0.7319931293105243	9.274279076719633	8.542285947409109
MSTRG.18504.11	MSTRG.18504	0	0	3.3259952754297056e-4	0.01350343556522956	1.0247125566791002	7.231005527162963	8.255718083842062
