transcript_id	gene_name	known_status	length	single_exon	TSS	polyAsite	PC_potential	lncRNAregions	intergenic	ref_biotype	type	pval	qval	esti_log2FC	mean_obs_control	mean_obs_condition
ENST00000462352.3	CPNE1	Known	809	No	No	Yes	coding	No	No	processed_transcript	other	0.000187961351837596	0.00862772867048456	0.933835648462016	7.97229334747071	8.90612899593273
ENST00000462753.3	TMEM209	Known	39270	No	Yes	No	coding	No	No	protein_coding	prot_coding	1.17358645917146e-08	2.68866562106077e-06	7.51434283155013	-1	6.51434283155013
ENST00000462787.3	SMC4	Known	34322	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00140802495659777	0.037910296286823	-0.692773837800405	9.17139115083229	8.47861731303188
ENST00000462806.3	TUBA4A	Known	2722	No	Yes	No	coding	No	No	retained_intron	lncRNA	0.00082509042175279	0.0259448469751898	0.488069671514472	11.0398887342058	11.5279584057202
ENST00000463202.3	HBP1	Known	21526	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	9.30710133396341e-05	0.00497177473549272	-1.73880416355738	6.50116311673023	4.76235895317285
ENST00000463335.1	ANTXR1	Known	90075	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	2.46297303953644e-05	0.00176037396160071	-1.1359584214338	8.26181032731	7.1258519058762
ENST00000463352.3	ASB1	Known	17633	No	Yes	No	noncoding	No	No	processed_transcript	other	0.00120289892376949	0.0339419315741149	5.1111329088264	-0.0848325638932707	5.02630034493313
ENST00000463370.3	VAPB	Known	14519	No	No	Yes	coding	No	No	processed_transcript	other	0.00173162685282502	0.0437320998195248	0.572834682561078	9.48449753311589	10.057332215677
ENST00000463422.3	ATOH8	Known	20566	No	Yes	Yes	noncoding	No	No	processed_transcript	other	5.5993445286617e-07	7.57505700848491e-05	1.74678672598213	5.43289958952077	7.17968631550291
ENST00000463684.1	SMC1A	Known	10674	No	Yes	Yes	noncoding	No	No	nonsense_mediated_decay	other	0.00108313951691619	0.0316300571296123	-1.42377987817836	7.391921771462	5.96814189328364
ENST00000463836.1	RPL22L1	Known	3927	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	3.74254418791611e-05	0.00245600872935395	0.708779929824739	10.2940942240928	11.0028741539176
ENST00000463859.3	SRSF11	Known	13517	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000334117549422183	0.0135412653573058	1.68479386655377	5.56870923818428	7.25350310473804
ENST00000464132.1	MCL1	Known	1850	No	No	Yes	coding	No	No	processed_transcript	other	1.91737702387468e-05	0.0014329507880272	0.796023143933943	8.97724805955715	9.7732712034911
ENST00000464134.1	LAMA5	Known	1095	No	No	No	noncoding	No	No	retained_intron	lncRNA	1.4679680298182e-07	2.43163598666829e-05	-1.81741567968987	7.26034359618459	5.44292791649472
ENST00000464431.1	ABTB1	Known	5425	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	8.62875155081849e-05	0.00469078678056041	-1.42388339212423	6.82482651236154	5.40094312023731
ENST00000464483.1	BZW1	Known	3805	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	0.00112282183023143	0.0323955982105414	3.08960266489945	4.22815547358376	7.31775813848321
ENST00000464532.3	FGG	Known	2713	No	Yes	No	coding	No	No	retained_intron	lncRNA	9.39724335433454e-08	1.68618088971238e-05	-5.48522660783217	6.2949862828638	0.809759675031627
ENST00000464541.3	PTCD3	Known	5509	No	No	No	noncoding	No	No	retained_intron	lncRNA	0.000465412775905796	0.0170730734980083	-1.72636229165492	5.76748513504955	4.04112284339464
ENST00000464685.1	MITD1	Known	11699	No	Yes	Yes	noncoding	No	No	retained_intron	lncRNA	1.15960817206209e-05	0.000961887481258875	-1.74941082972451	6.44637217379967	4.69696134407517
ENST00000464710.1	IL6	Known	1288	No	No	No	coding	No	No	retained_intron	lncRNA	6.62494029110114e-14	4.047365307842e-11	3.805153614864	3.92404624833898	7.72919986320298
ENST00000464845.3	NAA10	Known	5981	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000279062638753373	0.0117793241019558	0.782147717445619	8.7601229367642	9.54227065420982
ENST00000465139.4	ANP32A	Known	42360	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000345600213053844	0.0138920457442537	-0.536981462732869	12.3850055338535	11.8480240711206
ENST00000465155.3	ATF3	Known	10577	No	No	No	noncoding	No	No	retained_intron	lncRNA	4.22131135537801e-13	2.33772578563261e-10	2.67958763817391	4.84483549904923	7.52442313722314
ENST00000465242.3	POLE4	Known	10717	No	Yes	Yes	noncoding	No	No	processed_transcript	other	0.0011144935804043	0.032227788256492	1.10029813975302	7.27107860074113	8.37137674049415
ENST00000465261.4	LMO7	Known	98014	No	Yes	Yes	coding	Yes	No	protein_coding	prot_coding	2.00444493376827e-12	9.70416085953965e-10	-2.13932032079456	8.41038412329738	6.27106380250282
ENST00000465297.3	AOX1	Known	61652	No	Yes	Yes	coding	No	No	processed_transcript	other	2.90056142049255e-18	3.18966452093221e-15	2.3195767868431	6.91669950958454	9.23627629642764
ENST00000465301.2	RGAG1	Known	37277	No	No	Yes	coding	No	No	protein_coding	prot_coding	1.92145300469554e-05	0.00143321403045008	5.55218841814287	0.285824602354775	5.83801302049765
ENST00000465340.3	RPL36A	Known	2841	No	Yes	Yes	noncoding	No	No	retained_intron	lncRNA	5.21713726991227e-08	9.96525001553442e-06	1.16194440183494	7.94919823860062	9.11114264043556
ENST00000465758.1	TM4SF4	Known	12988	No	Yes	No	noncoding	No	No	protein_coding	prot_coding	1.01900091149671e-06	0.000124903874465418	-5.2550953212851	5.85392001836351	0.598824697078407
ENST00000466248.1	WWC3	Known	1067	No	No	Yes	noncoding	No	No	processed_transcript	other	0.000708782988636648	0.0233461652187776	-1.39768798412668	6.27227795396808	4.8745899698414
ENST00000466371.3	FTSJ1	Known	1789	No	No	Yes	coding	No	No	processed_transcript	other	1.63307870928731e-06	0.000189893504236872	1.45720569413417	6.13441850669382	7.59162420082799
ENST00000466641.3	TMEM237	Known	6043	No	No	No	noncoding	No	No	processed_transcript	other	0.000507191298828497	0.0182269209196644	6.32092781625677	-0.992534146607613	5.32839366964916
ENST00000466734.3	LINC00883	Known	7656	No	Yes	No	noncoding	Yes	No	lincRNA	lncRNA	9.65190615536834e-08	1.7198490280597e-05	1.2013052758991	7.44108829561811	8.64239357151721
ENST00000467067.1	ERRFI1	Known	2206	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	2.41503201536003e-05	0.00172932018089646	-1.30505423786028	7.44952641927868	6.1444721814184
ENST00000467138.1	EXOSC2	Known	4019	No	No	Yes	noncoding	No	No	processed_transcript	other	0.00128745142021765	0.0356618020777596	-1.02817220136066	8.33215918342412	7.30398698206345
ENST00000467396.1	C9orf114	Known	1189	No	No	No	noncoding	No	No	retained_intron	lncRNA	0.00202092846600521	0.0489198146313468	-1.67474668565828	5.92345263166511	4.24870594600682
ENST00000467604.3	B4GALT4	Known	29138	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	7.56692497363068e-07	9.72419338389264e-05	-1.36968536540117	7.98408631060448	6.61440094520331
ENST00000467665.1	C2orf82	Known	2905	No	Yes	Yes	noncoding	No	No	retained_intron	lncRNA	0.00057600021415951	0.0201138850495462	-2.02788884781873	7.76766814158996	5.73977929377123
ENST00000467719.3	SLC22A18	Known	5092	No	No	No	noncoding	No	No	retained_intron	lncRNA	0.000546579634552545	0.0193177504724294	-1.35064676826752	6.27184007402473	4.92119330575721
ENST00000467738.1	ACOX2	Known	21613	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	0.00145921262059257	0.0387463987220954	-1.11252268718093	6.47381508907215	5.36129240189122
ENST00000467994.1	FSTL1	Known	12719	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000392421962972779	0.015225537018022	1.98558192054646	3.52097246945973	5.50655439000619
ENST00000468019.3	RPL7A	Known	3120	No	Yes	Yes	noncoding	No	No	processed_transcript	other	2.22683418144943e-05	0.00162435757975055	1.04924268529087	7.55379854957298	8.60304123486385
ENST00000468090.3	PDXK	Known	43210	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.00109751034198853	0.0318563550509997	-5.50025783014244	6.17841052597687	0.678152695834427
ENST00000468115.1	INTS1	Known	11589	No	No	No	coding	No	No	retained_intron	lncRNA	5.1799965375262e-06	0.000491665343365171	-1.75182358496793	7.70869819174059	5.95687460677266
ENST00000468410.3	HBP1	Known	33547	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.04858391816082e-06	0.000234314776030112	-0.929341662327782	9.5393903231441	8.61004866081631
ENST00000468460.1	KIF12	Known	7589	No	No	Yes	coding	No	No	nonsense_mediated_decay	other	0.000306086016629979	0.0126675179043688	-3.57314565580472	5.77227762481879	2.19913196901407
ENST00000468535.3	TMEM184A	Known	4701	No	No	Yes	coding	No	No	retained_intron	lncRNA	6.44097879022941e-06	0.000587449317933044	-1.77933638698917	6.70958826808523	4.93025188109606
ENST00000468720.3	SPOCD1	Known	4275	No	Yes	No	coding	No	No	retained_intron	lncRNA	1.13106320752843e-15	9.16482658167534e-13	2.53005072388579	5.69549930762788	8.22555003151368
ENST00000468747.3	FAM107B	Known	85230	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	1.87397604614028e-11	7.67303479275215e-09	-1.62509816868887	10.1325137688494	8.50741560016057
ENST00000469308.1	EIF1	Known	2064	No	Yes	Yes	noncoding	No	No	processed_transcript	other	0.000952404868847431	0.0288294414428898	0.948460758145059	9.78828626399534	10.7367470221404
ENST00000469356.3	SREBF1	Known	2217	No	No	No	noncoding	No	No	retained_intron	lncRNA	2.61764811946137e-08	5.49042777361792e-06	-2.59089125351419	6.65991015943156	4.06901890591737
ENST00000469435.1	KLF6	Known	4866	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.00021375265035924	0.00950781453405913	0.767924814064179	8.18747454764349	8.95539936170767
ENST00000469543.3	VIM	Known	7589	No	No	Yes	coding	No	No	nonsense_mediated_decay	other	2.67463218756086e-18	2.98384292611409e-15	1.58759464988737	9.05739291663969	10.6449875665271
ENST00000469613.3	BAP1	Known	3454	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.0311854509554e-05	0.00150196505723529	6.88406417216746	-0.999998917923973	5.88406525424349
ENST00000469846.2	THUMPD3-AS1	Known	6192	No	Yes	No	noncoding	Yes	No	antisense	lncRNA	0.000973717657877169	0.0292445821890015	1.73283883871011	4.38356277526595	6.11640161397606
ENST00000470323.3	IFI44	Known	12960	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000429004686565197	0.0161326300721686	4.50321237251201	0.16050057560792	4.66371294811993
ENST00000470384.1	ELF3	Known	831	No	Yes	No	noncoding	Yes	No	processed_transcript	other	0.00053675980450038	0.019058191637927	-3.03867257155135	5.03797498411191	1.99930241256056
ENST00000470472.3	SFPQ	Known	14196	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	0.000627785848889798	0.0213073506569621	-1.7525072899402	8.05563972374924	6.30313243380904
ENST00000470506.1	FANCL	Known	2938	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	0.000421060022596088	0.0159507565744976	-3.62068824703303	4.62594041129607	1.00525216426304
ENST00000470597.3	ADAMTS6	Known	259296	No	No	No	coding	No	No	retained_intron	lncRNA	0.000397615766742121	0.0153960105012617	5.32387449338	-1	4.32387449338
ENST00000471042.1	LAMA5	Known	1226	No	No	No	coding	No	No	retained_intron	lncRNA	8.16308785737327e-05	0.00450767585363717	-1.95949146025584	6.92011634762773	4.96062488737188
ENST00000471215.1	WBSCR22	Known	4022	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	0.000417129321983833	0.0159035977307328	-0.972395282000435	7.42438818964521	6.45199290764477
ENST00000471223.1	WRAP73	Known	7739	No	No	No	coding	No	No	retained_intron	lncRNA	0.00144576826261376	0.0385515986197459	-1.0520380940414	6.67513145608399	5.62309336204259
ENST00000471240.1	DDIT4	Known	616	No	Yes	No	coding	No	No	retained_intron	lncRNA	0.00143599412184307	0.0384089232507955	-2.88460165904929	4.92516569343346	2.04056403438417
ENST00000471395.1	ANXA4	Known	10996	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	0.000253130850268606	0.0109529249359902	-1.67235904894688	5.97059697257512	4.29823792362823
ENST00000471445.3	SREBF1	Known	1293	No	No	No	noncoding	No	No	retained_intron	lncRNA	0.000459717313054406	0.0169318945487986	-3.3334209037783	5.4692498527521	2.1358289489738
ENST00000471654.1	KLHL29	Known	19826	No	No	Yes	coding	No	No	retained_intron	lncRNA	1.16157616743986e-05	0.000962482762551327	1.58843145203964	5.638433761874	7.22686521391364
ENST00000471957.1	ZMYND19	Known	2093	No	No	No	coding	No	No	processed_transcript	other	0.000165598048151233	0.0078444559707923	-1.10719545202876	7.15492030396658	6.04772485193781
ENST00000472018.3	CDK10	Known	9654	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	1.15335425245956e-08	2.66611862737475e-06	-1.42570790034829	8.85807225053705	7.43236435018876
ENST00000472042.1	TGIF1	Known	2997	No	No	Yes	coding	No	No	protein_coding	prot_coding	0.000239419612714647	0.0104299963372583	-0.711194607338403	9.49091652728381	8.7797219199454
ENST00000472100.3	MICALL2	Known	30746	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	0.000373692495503311	0.0147139269700043	-1.17107161551181	7.88338132235466	6.71230970684285
ENST00000472226.1	ARGLU1	Known	14222	No	No	No	noncoding	No	No	processed_transcript	other	3.87074193747995e-05	0.00252721036574549	6.75226570165653	-0.999999986451712	5.75226571520482
ENST00000472655.3	LINC01152	Known	10643	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	1.11315729812309e-06	0.000133677861681156	3.42048476198479	2.46079045131661	5.8812752133014
ENST00000472726.2	KLC1	Known	122962	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000727388603564325	0.0237859781378806	0.67061234874491	9.30768587622175	9.97829822496666
ENST00000472786.1	TBC1D2B	Known	14804	No	No	No	coding	No	No	retained_intron	lncRNA	0.000364524270536917	0.0144639096768661	1.28677515329733	5.22819933120967	6.514974484507
ENST00000472823.3	GABBR1	Known	30903	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	0.0013293967876912	0.0363915279253577	0.905952619924363	7.28235694422928	8.18830956415364
ENST00000472902.1	TLN2	Known	26248	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	1.306362985618e-07	2.21873135901704e-05	2.29254194284753	4.40962740650935	6.70216934935689
ENST00000472940.3	RPS6KB1	Known	54375	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	0.00183063771194245	0.0455011298521776	-1.31395177415336	7.06834445046833	5.75439267631497
ENST00000473217.3	GIT1	Known	5855	No	No	Yes	coding	No	No	retained_intron	lncRNA	0.000821022052761308	0.0258909522963569	-1.00572472198433	7.83626416982016	6.83053944783584
ENST00000473361.3	SPOCD1	Known	8187	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	0.0013136850196192	0.0361116647984386	4.89757219753457	1.9478590994217	6.84543129695628
ENST00000473387.1	PRCC	Known	19427	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000279194694911422	0.0117793241019558	4.81436331173554	0.273022988544614	5.08738630028015
ENST00000473468.1	BCL3	Known	2019	No	No	No	noncoding	No	No	processed_transcript	other	0.0019848571141121	0.0481982164268162	-1.85066309909595	5.31464402365112	3.46398092455517
ENST00000473483.1	IGFN1	Known	15856	No	No	Yes	coding	No	No	retained_intron	lncRNA	2.25887356794099e-29	8.40705440562907e-26	4.95067659900479	4.09897277730977	9.04964937631456
ENST00000473756.1	LINC00973	Known	2038	No	Yes	No	noncoding	Yes	No	lincRNA	lncRNA	0.000651674326910243	0.0218563650293589	1.39073394768799	7.83693275856041	9.2276667062484
ENST00000473989.5	UBN2	Known	76751	No	No	Yes	coding	No	No	protein_coding	prot_coding	1.65058184531879e-05	0.00126803232242619	-0.885665945949395	9.09281559193039	8.207149645981
ENST00000474024.3	DSTN	Known	38160	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	2.68174431513263e-08	5.5792603282693e-06	0.960123560508422	10.4136607338186	11.3737842943271
ENST00000474041.3	FAIM3	Known	5420	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	4.4370074444854e-05	0.00283206900542415	2.71625962997183	3.43212767326222	6.14838730323405
ENST00000474441.1	CGGBP1	Known	1307	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000580378834672101	0.0201709706132049	-2.00398645465317	5.53562467669297	3.53163822203979
ENST00000474760.1	POPDC3	Known	21635	No	Yes	Yes	noncoding	No	No	processed_transcript	other	3.67886812266032e-07	5.27352386365034e-05	1.13571183714932	7.83086962639846	8.96658146354778
ENST00000475057.3	SUPT3H	Known	568636	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	0.000161689742593505	0.0076877030979742	1.05592638528145	6.53537817736968	7.59130456265112
ENST00000475069.3	TSPAN15	Known	22515	No	No	No	noncoding	No	No	retained_intron	lncRNA	0.00046592867867738	0.0170789485231184	-4.84588714078959	5.21169384652984	0.36580670574025
ENST00000475313.3	EVC2	Known	166776	No	No	No	coding	No	No	nonsense_mediated_decay	other	0.000601706062877704	0.0206867028147106	5.46301299716238	-1	4.46301299716238
ENST00000475504.4	CDK1	Known	8704	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	0.00160073084881769	0.0413210793257678	-0.809251652461827	7.74618808526131	6.93693643279948
ENST00000475668.4	MGAM	Known	110868	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000102036989633629	0.00537243594461551	-5.08132385368601	5.38554062282036	0.304216769134344
ENST00000475752.1	SCG5	Known	12656	No	Yes	Yes	noncoding	No	No	retained_intron	lncRNA	1.24799197099807e-07	2.14434548998925e-05	4.61820667428771	3.68030829824038	8.29851497252809
ENST00000475868.1	PKDCC	Known	989	No	No	No	noncoding	No	No	retained_intron	lncRNA	5.42555162143944e-05	0.00329891538043873	-1.47306284966453	6.42800492344483	4.9549420737803
ENST00000475921.1	SPEG	Known	5621	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	0.00142085231092522	0.0381489181507119	4.41505219501695	-0.119063262286877	4.29598893273007
ENST00000475947.4	LRRC75A-AS1	Known	2747	No	Yes	Yes	noncoding	Yes	No	antisense	lncRNA	0.00048662127089463	0.017669172438517	0.80511939010515	8.43771694613525	9.2428363362404
ENST00000476100.1	AKR1C1	Known	1557	No	Yes	No	noncoding	No	No	processed_transcript	other	5.31035316005658e-07	7.2349567292332e-05	-1.45225581613567	7.37756501521454	5.92530919907888
ENST00000476168.1	MAGT1	Known	38964	No	Yes	No	coding	No	No	retained_intron	lncRNA	0.000662471762883115	0.0221332851091378	6.02638822206786	0.693851000125094	6.72023922219295
ENST00000476801.3	SLC17A1	Known	33458	No	Yes	No	coding	No	No	protein_coding	prot_coding	0.00115742136296604	0.0330103090985686	-4.57696529343522	4.10665826864495	-0.470307024790269
ENST00000476832.1	ALG2	Known	4589	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.0006346971741082	0.0214066416771969	-0.845347277415287	8.83455087787775	7.98920360046246
ENST00000476951.3	MAPK13	Known	8023	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000717717720912898	0.0235598110885766	2.72023732221239	2.48387979998026	5.20411712219265
ENST00000476970.1	PRPF3	Known	3669	No	No	No	noncoding	No	No	processed_transcript	other	0.00183508587257692	0.0455675500688237	-1.04311069813718	6.6030640329875	5.55995333485032
ENST00000477068.1	SP110	Known	6221	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	0.000875259529948789	0.0271017107147498	1.63756104666452	4.09844281380455	5.73600386046907
ENST00000477116.3	APOPT1	Known	27353	No	Yes	Yes	noncoding	No	No	processed_transcript	other	0.0016499959155026	0.0422527397164484	0.778866728702813	7.64670875925014	8.42557548795295
ENST00000477179.3	RPS6KB1	Known	20679	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000914585704330577	0.0279928682951311	-0.990271287943807	7.32343971170846	6.33316842376465
ENST00000477275.1	JAKMIP3	Known	41093	No	No	Yes	coding	No	No	processed_transcript	other	0.00147610949438038	0.0390469005322745	-0.998551346212178	7.29608647485762	6.29753512864543
ENST00000477455.3	MTHFD2	Known	10106	No	Yes	No	noncoding	No	No	processed_transcript	other	0.00184817532234499	0.0457829344010168	3.51990973817352	3.38926039313135	6.90917013130488
ENST00000477536.1	HEG1	Known	6024	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000559984519407984	0.0196471870330302	1.28260794066152	6.21380710485891	7.49641504552043
ENST00000477632.3	ANXA4	Known	104983	No	No	Yes	coding	No	No	retained_intron	lncRNA	2.52856017752506e-06	0.000277511899529572	-1.38550872495705	7.46147144705638	6.07596272209933
ENST00000477642.3	ATL2	Known	2387	No	No	No	coding	No	No	retained_intron	lncRNA	0.000221445126055138	0.00977893521490468	-0.993328474669826	7.85565666808507	6.86232819341524
ENST00000477750.3	NAA10	Known	3309	No	Yes	No	coding	No	No	retained_intron	lncRNA	6.06779914589718e-06	0.00055880166135897	-1.71268864228445	6.68843617369323	4.97574753140878
ENST00000477988.1	NCKAP1	Known	1608	No	No	Yes	noncoding	No	No	retained_intron	lncRNA	0.00139519263557766	0.0377299814044522	-2.43908061334762	5.01467603778775	2.57559542444013
ENST00000477992.1	ARPC2	Known	18767	No	No	Yes	coding	No	No	processed_transcript	other	0.000962389462884437	0.029063104623168	1.06706596766542	5.81815819190512	6.88522415957054
ENST00000478294.1	RP13-463N16.6	Known	1127	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	1.1928374405319e-05	0.000982043290479398	2.1600537356296	5.27306801246711	7.43312174809672
ENST00000478402.3	PYCR2	Known	4400	No	Yes	Yes	coding	No	No	retained_intron	lncRNA	0.000850108864759548	0.0265579667543002	-1.42277313266778	7.40215547606129	5.97938234339351
ENST00000478616.1	SREBF1	Known	1445	No	No	No	noncoding	No	No	protein_coding	prot_coding	1.60028742028731e-07	2.60985857524272e-05	-2.65922665602075	6.20068828183625	3.5414616258155
ENST00000478660.4	RUNX2	Known	241836	No	Yes	No	coding	No	No	nonsense_mediated_decay	other	0.00016865785434213	0.00793083424171908	3.33541292528317	1.77318165281789	5.10859457810106
ENST00000479049.4	DYSF	Known	109864	No	Yes	Yes	coding	No	No	processed_transcript	other	0.000148875940077577	0.00726237214154096	5.07334355699431	0.278979492487736	5.35232304948204
ENST00000479231.1	SLC12A8	Known	2837	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	0.000629221770939528	0.0213181574567918	1.83794289680475	4.72139224170515	6.5593351385099
ENST00000479352.3	SLC12A8	Known	42329	No	No	No	coding	No	No	processed_transcript	other	0.000343821643946834	0.0138350019268664	2.82805593842478	4.15046923406107	6.97852517248585
ENST00000479451.3	BCHE	Known	64341	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	4.64529411673324e-05	0.00294305189484588	2.43774844921242	3.50140222153217	5.93915067074459
ENST00000479475.1	MAMDC4	Known	3792	No	No	Yes	coding	No	No	nonsense_mediated_decay	other	0.000221552710742089	0.00977893521490468	-1.71446542067044	6.57138884105232	4.85692342038189
ENST00000479520.3	UPK1B	Known	20658	No	Yes	No	noncoding	No	No	protein_coding	prot_coding	3.82416456561522e-05	0.0025052997086584	-5.60167013199615	4.60167013199616	-1
ENST00000479733.3	COL13A1	Known	156969	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	2.20927877471697e-05	0.00161503943249182	4.06221766710577	2.56794848045927	6.63016614756504
ENST00000479977.4	VAV3	Known	78714	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	3.021062594237e-05	0.00207756671570369	-5.10988470406118	4.80304461538484	-0.306840088676342
ENST00000480029.3	U2SURP	Known	28000	No	No	Yes	coding	No	No	protein_coding	prot_coding	7.13264619206498e-05	0.00405202735001171	-0.960351495878539	8.7785973947901	7.81824589891156
ENST00000480058.3	PRPF4B	Known	43715	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	0.000362790935154418	0.0144248749046393	-1.33634292870319	9.3547815113614	8.01843858265821
ENST00000480099.1	PKDCC	Known	3229	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000160177074492695	0.00763937463644622	-1.15753895772568	7.75772871279651	6.60018975507083
ENST00000480130.3	GPAM	Known	34856	No	Yes	No	noncoding	No	No	processed_transcript	other	9.58039692797325e-05	0.00510360009913216	5.42765836292007	-1	4.42765836292007
ENST00000480237.1	LINC00173	Known	2099	No	Yes	Yes	noncoding	Yes	No	lincRNA	lncRNA	0.000108110302350317	0.00562677940772169	-3.10319684455087	5.38241227583192	2.27921543128105
ENST00000480614.1	VEGFA	Known	13312	No	No	Yes	coding	No	No	retained_intron	lncRNA	8.04327678459909e-09	1.91094850940767e-06	1.52013685252804	7.17002413696821	8.69016098949625
ENST00000480683.1	KCNMA1	Known	1794	No	Yes	Yes	noncoding	No	No	protein_coding	prot_coding	9.78058904987701e-07	0.000121432323111675	1.29607004781711	6.6768954463573	7.9729654941744
ENST00000480697.4	AKR1C3	Known	3762	No	Yes	No	coding	No	No	retained_intron	lncRNA	6.46501600995665e-08	1.20790664417095e-05	-1.83115886103327	7.67123798768121	5.84007912664794
ENST00000480814.3	B4GALT4	Known	25292	No	No	Yes	coding	No	No	nonsense_mediated_decay	other	1.21260016096656e-05	0.000995452103087278	-1.4207332873522	8.19850808794749	6.77777480059529
ENST00000481034.1	GLRX3	Known	48122	No	Yes	Yes	coding	No	No	nonsense_mediated_decay	other	0.00101943054604854	0.030262125885257	0.795502271165746	7.8014728513781	8.59697512254385
ENST00000481109.3	PRPF4B	Known	27564	No	No	Yes	coding	No	No	nonsense_mediated_decay	other	0.00123543986626144	0.0345966799661404	5.64421277068336	-1	4.64421277068336
ENST00000481110.4	FGFR3	Known	15558	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	0.000334488393876818	0.0135412653573058	-5.46235744711839	4.46235744711839	-1
ENST00000481266.1	CDK5RAP2	Known	52155	No	Yes	No	coding	No	No	nonsense_mediated_decay	other	0.00161076852796578	0.0415045362799279	-5.46824941973014	4.46824941973014	-1
ENST00000481407.3	FAM133B	Known	29174	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	0.000284371857563058	0.011942221756482	-1.15883697191873	7.36144538363598	6.20260841171725
ENST00000481591.3	ITGB5	Known	55228	No	Yes	No	coding	Yes	No	protein_coding	prot_coding	7.14606675947463e-05	0.00405665767657875	-1.14323739276213	8.70630435901864	7.56306696625651
ENST00000481619.3	FAM50A	Known	4833	No	No	No	coding	No	No	retained_intron	lncRNA	0.00127701225860329	0.0354619670384218	-6.17570162280368	5.17570162280369	-1
ENST00000482111.1	EIF1	Known	2727	No	Yes	Yes	noncoding	No	No	retained_intron	lncRNA	0.000697420706565486	0.0230604562487601	0.602619700766393	11.8047331224941	12.4073528232605
ENST00000482167.1	HSPD1	Known	1154	No	No	No	noncoding	No	No	retained_intron	lncRNA	1.03726490063715e-05	0.000883247126729491	-1.26691092968751	7.4272076252447	6.16029669555718
ENST00000482406.1	ANTXR2	Known	58128	No	Yes	No	noncoding	No	No	processed_transcript	other	0.000389960740219972	0.0151836155285346	3.3736481326691	2.80662748964516	6.18027562231426
ENST00000482504.1	SH3GLB1	Known	38373	No	Yes	Yes	coding	No	No	protein_coding	prot_coding	8.80128316843125e-05	0.00474437237014238	0.845142041564436	8.08514454206877	8.93028658363321
ENST00000482566.1	DGKG	Known	2125	No	Yes	No	noncoding	No	No	retained_intron	lncRNA	3.66186204254701e-05	0.0024112844691971	3.48498161747394	2.43016971264721	5.91515133012115
ENST00000482692.1	CREB5	Known	1377	No	Yes	Yes	coding	No	No	processed_transcript	other	0.00141748687399137	0.038085126387167	4.10031079465185	0.121285045223862	4.22159583987572
